id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1431230832145010696,1431230832145010696,2021-08-27 17:53:16 IST,2021-08-27,17:53:16,+0530,61015562,drscott_atlanta,DrScott,,Having SARS-CoV-2 once confers much greater immunity than a #vaccine  The fact that we are not allowed to discuss this fact makes me question the motives of those forcing vaccination on everyone in all circumstances🚨  https://t.co/WOAySJ3rVC,en,[],['https://www.sciencemag.org/news/2021/08/having-sars-cov-2-once-confers-much-greater-immunity-vaccine-no-infection-parties'],[],7,80,127,['vaccine'],[],https://twitter.com/drscott_atlanta/status/1431230832145010696,False,,0,,,,,,,,[],,,,
1431225521422090244,1431225521422090244,2021-08-27 17:32:09 IST,2021-08-27,17:32:09,+0530,18860860,khaleejtimes,Khaleej Times,,"The #UAE has administered 17,990,193 doses of the #Covid19Vaccine to date, authorities announced.  Official data released on Friday, Aug 27, said 65,128 doses of the vaccine were administered in the last 24 hours. The net dose rate is 181.90 per 100 people.  #COVID19 #vaccine  https://t.co/lG9appsoAJ",en,[],[],['https://pbs.twimg.com/media/E9y8AiwXMAYbgeF.jpg'],0,4,25,"['uae', 'covid19vaccine', 'covid19', 'vaccine']",[],https://twitter.com/khaleejtimes/status/1431225521422090244,False,,1,https://pbs.twimg.com/media/E9y8AiwXMAYbgeF.jpg,,,,,,,[],,,,
1431223926076620803,1431223926076620803,2021-08-27 17:25:49 IST,2021-08-27,17:25:49,+0530,21082756,en_germany,All about Germany | deutschland.de,,+++ Biontech also produces in South America  ❗ Latest #News from #Germany 👉  https://t.co/gmJwCAmqE2  #NewsDE #Covid19 #coronavirus #BioNTech #PfizerBiontech #vaccine  https://t.co/zLXPLu4N21,en,[],['http://ms.spr.ly/6018XBUEn'],['https://pbs.twimg.com/media/E9y6ku9WUAUEdFu.png'],0,3,14,"['news', 'germany', 'newsde', 'covid19', 'coronavirus', 'biontech', 'pfizerbiontech', 'vaccine']",[],https://twitter.com/en_germany/status/1431223926076620803,False,,1,https://pbs.twimg.com/media/E9y6ku9WUAUEdFu.png,,,,,,,[],,,,
1431219080741142533,1431219080741142533,2021-08-27 17:06:34 IST,2021-08-27,17:06:34,+0530,19489239,jerusalem_post,The Jerusalem Post,,A contaminant found in a batch of @moderna_tx's COVID-19 vaccines delivered to Japan is believed by some in the Japanese health ministry to be a metallic particle.  #COVID19 | #Moderna | #Japan | #vaccine    https://t.co/uQ9T4PIngV,en,"[{'screen_name': 'moderna_tx', 'name': 'moderna', 'id': '2227355222'}]",['https://www.jpost.com/breaking-news/metallic-powder-suspected-in-japans-moderna-vaccines-677865'],[],4,35,39,"['covid19', 'moderna', 'japan', 'vaccine']",[],https://twitter.com/Jerusalem_Post/status/1431219080741142533,False,,0,,,,,,,,[],,,,
1431216576200593417,1431216576200593417,2021-08-27 16:56:37 IST,2021-08-27,16:56:37,+0530,216490547,solentnhstrust,solentnhstrust,,🌈We are here!!Anyone aged 16+ who has entry to  @VictoriousFest from 27-29 August can get their 1st or 2nd (if it's been 8 weeks since the 1st dose) COVID-19 #vaccine! Check the image below for the pop-up opening times!  https://t.co/AQiF3OJrYj,en,"[{'screen_name': 'victoriousfest', 'name': 'victorious festival', 'id': '21775501'}]",[],[],1,13,28,['vaccine'],[],https://twitter.com/SolentNHSTrust/status/1431216576200593417,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1431216523398553600/pu/img/eI5I4dSoB8sfNboD.jpg,,,,,,,[],,,,
1431214878069387264,1431214878069387264,2021-08-27 16:49:52 IST,2021-08-27,16:49:52,+0530,1223324861205868544,mansi_jain123,Mansi Jain,,"Vaccine ki dono dose lgwane ke baad Twitter par ""Fully vaccinated"" daalna jruri hota h kya? 👀🤔 #vaccine #Covishield #covaxin",et,[],[],[],42,2,106,"['vaccine', 'covishield', 'covaxin']",[],https://twitter.com/Mansi_jain123/status/1431214878069387264,False,,0,,,,,,,,[],,,,
1431213436227182592,1431213436227182592,2021-08-27 16:44:08 IST,2021-08-27,16:44:08,+0530,777114760181604352,gilleskheops,Gilles DEGUNTOVIC ⭐🇫🇷,,Les gens de la #TeamOM qui s'embrouille pour un vaccin 😏 1- le #PassSanitaire est obligatoire dans les stades le club n'y est pour rien   2- ils font la promo de la #vaccination ils n'obligent personne  3-  avis perso #vaccine = moins emmerdé  Conclusion : il n'y en a pas,fr,[],[],[],11,7,69,"['teamom', 'passsanitaire', 'vaccination', 'vaccine']",[],https://twitter.com/gilleskheops/status/1431213436227182592,False,https://twitter.com/OM_Officiel/status/1431178390489518083,0,,,,,,,,[],,,,
1431212586385747969,1431212586385747969,2021-08-27 16:40:45 IST,2021-08-27,16:40:45,+0530,1205638720457715713,informednjnurse,Informed NJ Nurse,,"This CEO at @NewBridgeMedCtr has a #vaccine failure case says “Even though I will acquire natural antibodies as a result of this breakthrough case, I intend to roll up my sleeve again once FDA-approved boosters become available and I am eligible to receive the third dose” #bought",en,"[{'screen_name': 'newbridgemedctr', 'name': 'newbridgemedicalctr', 'id': '914917506128711682'}]",[],[],14,4,48,"['vaccine', 'bought']",[],https://twitter.com/InformedNJNurse/status/1431212586385747969,False,,0,,,,,,,,[],,,,
1431206141850099714,1431206141850099714,2021-08-27 16:15:09 IST,2021-08-27,16:15:09,+0530,15163577,owhnews,Omaha World-Herald,,.@GovRicketts said he would consider additional measures if needed. But he made clear that he remains opposed to #mask and #vaccine mandates and vaccine passports.  More from @JulieAnderson41 and @stoddardOWH:  https://t.co/ki2OrOyVj9,en,"[{'screen_name': 'govricketts', 'name': 'gov. pete ricketts', 'id': '2891165960'}, {'screen_name': 'julieanderson41', 'name': 'julie anderson', 'id': '418171077'}, {'screen_name': 'stoddardowh', 'name': 'martha stoddard', 'id': '41152954'}]",['https://omaha.com/news/state-and-regional/govt-and-politics/gov-ricketts-declares-hospital-staffing-emergency-announces-two-measures/article_d211e176-068e-11ec-b7d7-83f56ae3219d.html?utm_medium=social&utm_source=undefined_OWHnews'],[],27,4,30,"['mask', 'vaccine']",[],https://twitter.com/OWHnews/status/1431206141850099714,False,,0,,,,,,,,[],,,,
1431202354137911299,1431202354137911299,2021-08-27 16:00:06 IST,2021-08-27,16:00:06,+0530,20751449,the_hindu,The Hindu,,#TamilNadu Minister for Health and Family Welfare Ma. Subramanian said that 90.1 % of teachers and 89.32 % of non-teaching staff in Tamil Nadu’s schools have been vaccinated (with at least first dose) of #COVID19 #vaccine.  https://t.co/IoYsikrvdZ,en,[],['https://trib.al/P5LBBzL'],[],0,5,39,"['tamilnadu', 'covid19', 'vaccine']",[],https://twitter.com/the_hindu/status/1431202354137911299,False,,0,,,,,,,,[],,,,
1431200408983293956,1431200408983293956,2021-08-27 15:52:22 IST,2021-08-27,15:52:22,+0530,822561423821783040,1boysfan,FLCowboy,,I have a neighbor that works for Johnson &amp; Johnson and he was forced to get the #vaccine or lose his job.,en,[],[],[],4,10,16,['vaccine'],[],https://twitter.com/1BoysFan/status/1431200408983293956,False,,0,,,,,,,,[],,,,
1431198041059442691,1431198041059442691,2021-08-27 15:42:58 IST,2021-08-27,15:42:58,+0530,983915738674139137,voice_of_ankit,Ankit Sharma,,Vaccination done ✅  #covidvacccine #covidshield #vaccine #seconddosedone💉✅  https://t.co/GO1G15gP5V,en,[],[],['https://pbs.twimg.com/media/E9yjCF_VIAIjxLv.jpg'],0,0,15,"['covidvacccine', 'covidshield', 'vaccine', 'seconddosedone']",[],https://twitter.com/Voice_of_ankit/status/1431198041059442691,False,,1,https://pbs.twimg.com/media/E9yjCF_VIAIjxLv.jpg,,,,,,,[],,,,
1431197629933932546,1431197629933932546,2021-08-27 15:41:19 IST,2021-08-27,15:41:19,+0530,927232556516433920,mohamadalitrida,Mohamad Ali Rida,,الطابور الوحيد لي بشرّف 👍👍👍 #vaccine #COVID19Vaccine @AUBMC_Official @AUB_Lebanon  https://t.co/TvJjbIzPmM,ar,"[{'screen_name': 'aubmc_official', 'name': 'aubmc', 'id': '2304652394'}, {'screen_name': 'aub_lebanon', 'name': 'aub', 'id': '109577961'}]",[],['https://pbs.twimg.com/media/E9yipsCWUAIR83A.jpg'],0,6,72,"['vaccine', 'covid19vaccine']",[],https://twitter.com/MohamadAliTRida/status/1431197629933932546,False,,1,https://pbs.twimg.com/media/E9yipsCWUAIR83A.jpg,,,,,,,[],,,,
1431194783683432448,1431194783683432448,2021-08-27 15:30:01 IST,2021-08-27,15:30:01,+0530,1183982792276926466,nhsrcofficial,"Ministry of National Health Services, Pakistan",,Pakistan: Daily update on #vaccine doses administered  Total doses administered till now: 50.9 million Doses administered in last 24 hours: 11 lakh  https://t.co/CLrzBHDNeV,en,[],[],['https://pbs.twimg.com/media/E9x3qTEXMAEXw4k.jpg'],10,8,56,['vaccine'],[],https://twitter.com/nhsrcofficial/status/1431194783683432448,False,,1,https://pbs.twimg.com/media/E9x3qTEXMAEXw4k.jpg,,,,,,,[],,,,
1431194749097099264,1431194749097099264,2021-08-27 15:29:53 IST,2021-08-27,15:29:53,+0530,1287330333302624257,lfconaction,La French ConAction..🇫🇷,,"Denmark: From 10 September, COVID-19 will no longer be considered a socially critical disease in their country. Special rules that politicians and authorities have introduced during the pandemic will end. #covid #vaccine   https://t.co/WCwlMlynQR  https://t.co/dgCTjRDv6v",en,[],['https://www.dr.dk/nyheder/indland/fra-10-september-er-covid-19-ikke-laengere-en-samfundskritisk-sygdom'],['https://pbs.twimg.com/media/E9ye-j5XEAgl1Gl.jpg'],5,44,87,"['covid', 'vaccine']",[],https://twitter.com/LFConaction/status/1431194749097099264,False,,1,https://pbs.twimg.com/media/E9ye-j5XEAgl1Gl.jpg,,,,,,,[],,,,
1431194656503525376,1431194656503525376,2021-08-27 15:29:31 IST,2021-08-27,15:29:31,+0530,1047037936397627392,kalaignarnews,Kalaignar Seithigal,,"கொரோனா தடுப்பூசி போட்டுக்கொள்ளாத ஊழியர்களின் ஊதியத்தில் மாதம் ரூ.15,000 பிடித்தம் செய்யப்படும் என அமெரிக்காவை சேர்ந்த டெல்டா ஏர்லைன்ஸ் நிறுவனம் தெரிவித்துள்ளது.  #Vaccine #Covid19  https://t.co/s8MbdEGGWU",ta,[],[],['https://pbs.twimg.com/media/E9yf6TVVEAId954.jpg'],1,6,25,"['vaccine', 'covid19']",[],https://twitter.com/Kalaignarnews/status/1431194656503525376,False,,1,https://pbs.twimg.com/media/E9yf6TVVEAId954.jpg,,,,,,,[],,,,
1431194338302861312,1431194338302861312,2021-08-27 15:28:15 IST,2021-08-27,15:28:15,+0530,1007085018001428481,sharon75571311,SharonSisterUpstairs #VotePPC #VoteNewBlueON,,So glad I did not get the #COVID19 #vaccine   So get your Trudeau #VaccinePassport dummies.  The over 6 million unvaccinated Canadians will outnumber you in no time....,en,[],[],[],2,38,52,"['covid19', 'vaccine', 'vaccinepassport']",[],https://twitter.com/Sharon75571311/status/1431194338302861312,False,https://twitter.com/Kirky861/status/1430910277671813128,0,,,,,,,,[],,,,
1431191908311650314,1431191908311650314,2021-08-27 15:18:35 IST,2021-08-27,15:18:35,+0530,123271275,alzheimer_13,Phan Kim Thanh ⁷ ( ´･ω･) ~ Ꮚ ( •᷄ɞ•᷅ ),,Rare rest time for staff at a #Covid19 vaccination location #Vietnam #chachacha #Vaccine  cre. kanmasaki Nguyen La Khanh | tiktok  https://t.co/pslen4ouMb,ht,[],[],[],0,8,15,"['covid19', 'vietnam', 'chachacha', 'vaccine']",[],https://twitter.com/Alzheimer_13/status/1431191908311650314,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1431191767672524805/pu/img/YHpbk6E4HlT9An3_.jpg,,,,,,,[],,,,
1431188392105160706,1431188392105160706,2021-08-27 15:04:37 IST,2021-08-27,15:04:37,+0530,589211101,sohailimrangeo,sohail imran,,ویکسین لگوائیں ۔۔۔ مشکل سے بچیں  #vaccine #vaccinated #COVID19 #WearAMask  https://t.co/9RxE0r2rcn,ur,[],[],"['https://pbs.twimg.com/media/E9yaPiQWUAIHf19.jpg', 'https://pbs.twimg.com/media/E9yaPiyWYAYgkwG.jpg', 'https://pbs.twimg.com/media/E9yaPjYWEAwNBmx.jpg']",5,6,126,"['vaccine', 'vaccinated', 'covid19', 'wearamask']",[],https://twitter.com/sohailimrangeo/status/1431188392105160706,False,,1,https://pbs.twimg.com/media/E9yaPiQWUAIHf19.jpg,,,,,,,[],,,,
1431178549075988482,1431178549075988482,2021-08-27 14:25:30 IST,2021-08-27,14:25:30,+0530,1397091819444334594,themohilm,Mohil Malhotra🇮🇳मोहिल मल्होत्रा,,"India took 85 days for the first 10,00,00,000 #vaccine doses.  45 days for the next 100 million. 29 for 3rd 100M. 24 for 4th 100M. 20 for 5th 100M.  Now just 19 DAYS for the sixth 100 million doses!  I am trying to find ""experts"" who said India needs years to vaccinate a majority",en,[],[],[],2,4,11,['vaccine'],[],https://twitter.com/TheMohilM/status/1431178549075988482,False,,0,,,,,,,,[],,,,
1431175232321044480,1431175232321044480,2021-08-27 14:12:19 IST,2021-08-27,14:12:19,+0530,797430883,prakashukla,SP Shukla,,Total doses of #COVID19 #vaccine administered by countries (in crores)-  India 60  USA 36 Brazil 18 Japan 12 Germany 10 UK 9 France 8.5  World Total 600  India has done an excellent job of managing its huge #VaccinationDrive but with our large #population we have long way to go.,en,[],[],[],3,5,24,"['covid19', 'vaccine', 'vaccinationdrive', 'population']",[],https://twitter.com/Prakashukla/status/1431175232321044480,False,,0,,,,,,,,[],,,,
1431174623962353670,1431174623962353670,2021-08-27 14:09:54 IST,2021-08-27,14:09:54,+0530,12425692,suthichai,suthichai,,สุทธิชัย ชวนสงสัย Covid Health Pass เกิดในไทยได้หรือไม่ ?  ติดตามการวิเคราะห์สถานการณ์การเมือง เศรษฐกิจ ไทยและทั่วโลก​​ โดยกูรูข่าว สุทธิชัย หยุ่น กระชับ ฉับไว แค่ 5 นาทีรู้เรื่อง ได้ที่  https://t.co/Tb65s9Yxzr  #AISPLAY #PLAYNEWS #Suthichailive #Covid #Vaccine #สุทธิชัยหยุ่น  https://t.co/ystHjKdQtR,th,[],['https://m.ais.co.th/myaisSuthichai5mins'],[],0,10,42,"['aisplay', 'playnews', 'suthichailive', 'covid', 'vaccine', 'สุทธิชัยหยุ่น']",[],https://twitter.com/suthichai/status/1431174623962353670,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1431174569449037825/pu/img/7yt-1Gxdbi7Cctkg.jpg,,,,,,,[],,,,
1431174532446961667,1431174532446961667,2021-08-27 14:09:33 IST,2021-08-27,14:09:33,+0530,863849562695487489,politicspollss,Politics Polls,,"A coronavirus infection presents a much higher risk of developing a blood clot than a first dose of either the AstraZeneca or the Pfizer jab, a study has found. Would you encourage people to get the coronavirus vaccine? #Vaccine #Coronavirus #Politics",en,[],[],[],15,22,10,"['vaccine', 'coronavirus', 'politics']",[],https://twitter.com/PoliticsPollss/status/1431174532446961667,False,,0,,,,,,,,[],,,,
1431172393641254934,1431172393641254934,2021-08-27 14:01:03 IST,2021-08-27,14:01:03,+0530,2251588934,theofficialsbi,State Bank of India,,"Safeguarding your health with a vaccine and necessary precautions alongside updating bank passwords is always a priority. Be vigilant, be safe.   Know more:  https://t.co/CAsv2oaFAv #SBIAapkeSaath #StayStrongIndia #LargestVaccineDrive #Unite2FightCorona #COVID19 #Vaccine #WearMask  https://t.co/IhIhTaKan5",en,[],['http://www.mohfw.gov.in'],['https://pbs.twimg.com/media/E9yG6pSUUAM8IhN.jpg'],5,9,76,"['sbiaapkesaath', 'staystrongindia', 'largestvaccinedrive', 'unite2fightcorona', 'covid19', 'vaccine', 'wearmask']",[],https://twitter.com/TheOfficialSBI/status/1431172393641254934,False,,1,https://pbs.twimg.com/media/E9yG6pSUUAM8IhN.jpg,,,,,,,[],,,,
1431170871423483907,1431170871423483907,2021-08-27 13:55:00 IST,2021-08-27,13:55:00,+0530,1288180873,bhekisisa_mg,Bhekisisa,,What percentage of adults in SA have received their first Pfizer #CovidVaccine dose? Find out from our #vaccine tracker that we made with @mediahackza. #COVID19SA #vaccine  https://t.co/8qwjkHrsWa  https://t.co/pyTuxzQoKa,en,"[{'screen_name': 'mediahackza', 'name': 'media hack', 'id': '142231479'}]",['https://bit.ly/3xvrvWQ'],['https://pbs.twimg.com/media/E9xRs84XsAA2NQS.jpg'],2,6,9,"['covidvaccine', 'vaccine', 'covid19sa', 'vaccine']",[],https://twitter.com/Bhekisisa_MG/status/1431170871423483907,False,,1,https://pbs.twimg.com/media/E9xRs84XsAA2NQS.jpg,,,,,,,[],,,,
1431167420232765440,1431167420232765440,2021-08-27 13:41:17 IST,2021-08-27,13:41:17,+0530,1116331404219113472,dralfonsofasano,Alfonso Fasano,,".@haasch_palmer let me state that #influencers need to feel the responsibility of what they're doing!  Read more about how an influencer claimed to suffer from an adverse reaction to #COVID19  #vaccine and raised &gt;$17,500 before the account was flagged:  https://t.co/GrVIpp80vF",en,"[{'screen_name': 'haasch_palmer', 'name': 'palmer haasch', 'id': '1668884586'}]",['https://www.insider.com/dominique-de-silva-covid-19-vaccine-viral-posts-neurological-damage-2021-8'],[],2,2,11,"['influencers', 'covid19', 'vaccine']",[],https://twitter.com/DrAlfonsoFasano/status/1431167420232765440,False,,0,,,,,,,,[],,,,
1431163931528208385,1431163931528208385,2021-08-27 13:27:25 IST,2021-08-27,13:27:25,+0530,2188961989,nationalcogta,NationalCoGTA,,"Even after getting your #COVID19 jab, you still need to wear a mask, practice social distancing, sanitise and wash your hands! While the #vaccine reduces risk, it does not eliminate the risk of being exposed, stay vigilant! #StaySafe #VaccineRollOutSA  https://t.co/EcxkLaQxoB",en,[],[],['https://pbs.twimg.com/media/E9yCoBsXsAMhZW3.jpg'],1,7,13,"['covid19', 'vaccine', 'staysafe', 'vaccinerolloutsa']",[],https://twitter.com/NationalCoGTA/status/1431163931528208385,False,,1,https://pbs.twimg.com/media/E9yCoBsXsAMhZW3.jpg,,,,,,,[],,,,
1431163871574708232,1431163871574708232,2021-08-27 13:27:11 IST,2021-08-27,13:27:11,+0530,869114709638774784,gsukhpreet,Sukhpreet Kaur,,"Under Hon PM @narendramodi Ji, 50% of the country's eligible population has been administered with the 1st dose of #Covid19 #vaccine under the world's #LargestVaccineDrive @MoHFW_INDIA   Let us continue to continue to get #vaccinated as #IndiaFightsCorona.  https://t.co/5C0j3lF9bJ",en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'mohfw_india', 'name': 'ministry of health', 'id': '2596143056'}]",['https://m.timesofindia.com/india/half-of-indias-adults-have-now-got-at-least-one-dose-of-vaccine/amp_articleshow/85672694.cms'],[],2,21,66,"['covid19', 'vaccine', 'largestvaccinedrive', 'vaccinated', 'indiafightscorona']",[],https://twitter.com/GSukhpreet/status/1431163871574708232,False,,0,,,,,,,,[],,,,
1431162317580951554,1431162317580951554,2021-08-27 13:21:00 IST,2021-08-27,13:21:00,+0530,1635459368,attilamenyhrt1,Attila Menyhárt,,I received my 3rd #Covid (booster) #vaccine. Have a nice day everyone! 🖖💉💪🖖🖖🖖,en,[],[],[],2,0,13,"['covid', 'vaccine']",[],https://twitter.com/AttilaMenyhrt1/status/1431162317580951554,False,,0,,,,,,,,[],,,,
1431161349820747782,1431161349820747782,2021-08-27 13:17:10 IST,2021-08-27,13:17:10,+0530,87775422,chinadaily,China Daily,,"China had administered more than 2 billion COVID-19 #vaccine doses as of Thursday, with nearly 890 million people fully vaccinated, the National Health Commission said on Friday. #coronavirus  https://t.co/MevOOPs3xw",en,[],[],['https://pbs.twimg.com/media/E9yBqWeUYAwJAGk.jpg'],3,12,36,"['vaccine', 'coronavirus']",[],https://twitter.com/ChinaDaily/status/1431161349820747782,False,,1,https://pbs.twimg.com/media/E9yBqWeUYAwJAGk.jpg,,,,,,,[],,,,
1431147552854790146,1431147552854790146,2021-08-27 12:22:20 IST,2021-08-27,12:22:20,+0530,1047037936397627392,kalaignarnews,Kalaignar Seithigal,,“தடுப்பூசி செலுத்துவதில் புதிய சாதனை படைத்துள்ளோம்” : அமைச்சர் மா.சுப்பிரமணியன் தகவல்!   https://t.co/nlL5GLnVVf  #MinisterMaSubramanian #CoronaVaccine #Vaccine #Chennai,ta,[],['https://www.kalaignarseithigal.com/tamilnadu/2021/08/27/1-lakh-people-have-been-vaccinated-in-a-day-in-chennai-says-minister-ma-subramanian'],[],0,8,28,"['ministermasubramanian', 'coronavaccine', 'vaccine', 'chennai']",[],https://twitter.com/Kalaignarnews/status/1431147552854790146,False,,0,,,,,,,,[],,,,
1431145542537543683,1431145542537543683,2021-08-27 12:14:21 IST,2021-08-27,12:14:21,+0530,905501428470259713,arvind_buchiya,ARVIND BUCHIYA 🇮🇳,,"Today at Bhuj, Popular Youth MP from Kutch &amp; Morbi and Gujarat Pradesh BJP General Secretary Shri @VinodChavdaBJP Ji took the second dose of corona vaccine.  #Vaccine #Bhuj #Vinodchavda  https://t.co/Oz0sLaZQaZ",en,"[{'screen_name': 'vinodchavdabjp', 'name': 'vinod chavda 🇮🇳', 'id': '2309409103'}]",[],['https://pbs.twimg.com/media/E9xzSUfUUAk8iwS.jpg'],1,2,15,"['vaccine', 'bhuj', 'vinodchavda']",[],https://twitter.com/Arvind_Buchiya/status/1431145542537543683,False,,1,https://pbs.twimg.com/media/E9xzSUfUUAk8iwS.jpg,,,,,,,[],,,,
1431143366897508356,1431143366897508356,2021-08-27 12:05:42 IST,2021-08-27,12:05:42,+0530,41541697,mcri_for_kids,Murdoch Children's Research Institute,,MCRI A/Prof @DanchinMargie talks to @abcnews and discusses the importance of #vaccinating #children aged between 12 and 15 after the #Pfizer #vaccine was given the green light by the #ATAGI today.  Take a listen:  https://t.co/xbAZWGVI9B  https://t.co/L5thaj36Fw,en,"[{'screen_name': 'danchinmargie', 'name': 'a/prof margie danchin', 'id': '1319699923'}, {'screen_name': 'abcnews', 'name': 'abc news', 'id': '2768501'}]",['https://www.abc.net.au/radio/programs/worldtoday/pfizer-covid-vaccine-approved-for-australians-aged-12-15/13517064'],['https://pbs.twimg.com/media/E9xw31xVQAIDrPA.jpg'],1,4,18,"['vaccinating', 'children', 'pfizer', 'vaccine', 'atagi']",[],https://twitter.com/MCRI_for_kids/status/1431143366897508356,False,,1,https://pbs.twimg.com/media/E9xw31xVQAIDrPA.jpg,,,,,,,[],,,,
1431141821724381184,1431141821724381184,2021-08-27 11:59:34 IST,2021-08-27,11:59:34,+0530,263036313,neoresistant,Jean Gautier 🐝🔻 #JLM2022,,"L'amalgame entre les #AntiPasse  et les #Antivax est une piteuse tentative de nier une réalité; comme une bonne partie des soutiens de la #Manifs28aout , je suis #Vacciné et #AntiPass  #PassSanitaireDeLaHonte #Covid19 #Insoumis #LFI #GiletsJaunes",fr,[],[],[],1,4,10,"['antipasse', 'antivax', 'manifs28aout', 'vacciné', 'antipass', 'passsanitairedelahonte', 'covid19', 'insoumis', 'lfi', 'giletsjaunes']",[],https://twitter.com/NeoResistant/status/1431141821724381184,False,,0,,,,,,,,[],,,,
1431141639939149828,1431141639939149828,2021-08-27 11:58:50 IST,2021-08-27,11:58:50,+0530,430655678,avalvikatan,AvalVikatan,,அதிக கர்ப்பிணிகள் தடுப்பூசி போட்டுக்கொண்ட மாநிலம்..!  #Vaccine | masubramanian | #Pregnant | #Covid19  https://t.co/GXz4EaB4Gv,ta,[],[],['https://pbs.twimg.com/media/E9xvvILXoAQw44e.jpg'],0,4,56,"['vaccine', 'pregnant', 'covid19']",[],https://twitter.com/AvalVikatan/status/1431141639939149828,False,,1,https://pbs.twimg.com/media/E9xvvILXoAQw44e.jpg,,,,,,,[],,,,
1431139184924786688,1431139184924786688,2021-08-27 11:49:05 IST,2021-08-27,11:49:05,+0530,876997365999190016,arogyaandhra,ArogyaAndhra,,"2,00,06,808 people in #AndhraPradesh were administered with atleast one dose of #COVIDVaccine so far.   If you are 18+ get vaccinated at the nearest #vaccine centre without fail.   #LargestVaccineDrive #APFightsCorona #COVID19Pandemic #Unite2FightCorona  https://t.co/Rr7p4u0eKI",en,[],[],['https://pbs.twimg.com/media/E9xtWiqVEAAxw0Q.jpg'],3,22,77,"['andhrapradesh', 'covidvaccine', 'vaccine', 'largestvaccinedrive', 'apfightscorona', 'covid19pandemic', 'unite2fightcorona']",[],https://twitter.com/ArogyaAndhra/status/1431139184924786688,False,,1,https://pbs.twimg.com/media/E9xtWiqVEAAxw0Q.jpg,,,,,,,[],,,,
1431138351889932288,1431138351889932288,2021-08-27 11:45:47 IST,2021-08-27,11:45:47,+0530,1307577940369080320,uk_granny,AngryGrannyUK #KBF #OpenupBritain #Stopcomplying🌸,,"I don’t know anyone who’s had the jab to protect them from Covid. People are having the jab to travel, to go in pubs, return to university, to protect other people. What a farce it all is #jabs #vaccine",en,[],[],[],3,1,37,"['jabs', 'vaccine']",[],https://twitter.com/uk_granny/status/1431138351889932288,False,,0,,,,,,,,[],,,,
1431134854003974144,1431134854003974144,2021-08-27 11:31:53 IST,2021-08-27,11:31:53,+0530,1322219475559718913,traderstipsheet,traders tipsheet,,$RGBP $RGBPP Let this sink in .. we haven't even begun to see the rollout of what's coming our way.   Partnerships or licenses from todays 8K #mRNA #cancer #vaccine patent approval are game changers. And that's just for starters.  $TPTW $PFE $MRNA $LCLP $NWBO $IBGR $COOP $AVXL,en,[],[],[],1,6,20,"['mrna', 'cancer', 'vaccine']","['rgbp', 'rgbpp', 'tptw', 'pfe', 'mrna', 'lclp', 'nwbo', 'ibgr', 'coop', 'avxl']",https://twitter.com/traderstipsheet/status/1431134854003974144,False,,0,,,,,,,,[],,,,
1431132324385656833,1431132324385656833,2021-08-27 11:21:49 IST,2021-08-27,11:21:49,+0530,1255491920614371329,jaysanchezdorta,jay sanchez,,"August 25th anti #Vaccine protest at NY's City Hall.  There were more people at my wedding than there were at that protest! 3 nursing home workers told me that 57 of their group committed, but only they showed. If you're like those 54, you've no one to blame 4 this but yourself.",en,[],[],[],8,19,70,['vaccine'],[],https://twitter.com/jaysanchezdorta/status/1431132324385656833,False,,0,,,,,,,,[],,,,
1431130950168035328,1431130950168035328,2021-08-27 11:16:22 IST,2021-08-27,11:16:22,+0530,3064307360,niharkpanda,Nihar Kanta Panda,,#BreakingNews  Reliance Life Sciences Gets Nod for Phase 1 Trials of its Two-Dose Covid-19 Vaccine.  #COVID19 #Reliance #vaccine  https://t.co/8RpL2jsARD,en,[],[],['https://pbs.twimg.com/media/E9xl_2NVkAIn8yZ.jpg'],0,1,11,"['breakingnews', 'covid19', 'reliance', 'vaccine']",[],https://twitter.com/NiharKPanda/status/1431130950168035328,False,,1,https://pbs.twimg.com/media/E9xl_2NVkAIn8yZ.jpg,,,,,,,[],,,,
1431129143614353408,1431129143614353408,2021-08-27 11:09:11 IST,2021-08-27,11:09:11,+0530,1255491920614371329,jaysanchezdorta,jay sanchez,,"And if this is true, then you can still use this free, fill in the blank complaint and order to show cause to sue against #vaccine #mandates.  Stop waiting in vain for ""class actions"" like sheep!  Show some guts, and defend YOURSELF and your FAMILY! #Truth  https://t.co/CEnmQFVo29",en,[],['https://ethosthemovie.com/vaccine-mandates'],[],0,7,19,"['vaccine', 'mandates', 'truth']",[],https://twitter.com/jaysanchezdorta/status/1431129143614353408,False,https://twitter.com/jaysanchezdorta/status/1431125639764094976,0,,,,,,,,[],,,,
