,id,created_at,tweet,sum,true_value,polarity_api_output,is_same,concept_api_output,intensity_api_output,aspect_api_output,scores,compound,comp_score,scores_text_blob,comp_score_text_blob,score_flair,comp_score_flair
232,1349350324075712518,2021-01-13 19:09:21,more good news on #vaccine as <USER> plan to turn some of their stores into vaccine centres. The 24 hour stores coudl take a lot of the slack in the system,1.6,POSITIVE,NEGATIVE,0,"['good news', 'vaccine', 'turn', 'vaccine', 'take', 'slack', 'system']",-0.688,"[('more', 'POSITIVE'), ('into', 'POSITIVE'), ('coudl', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.4927}",0.4927,POSITIVE,0.6,POSITIVE,-0.7886,NEGATIVE
233,1356908904249241600,2021-02-03 15:44:27,I renew my commitment to keep advocating for #HPV vaccine to prevent #cervicalcancer in Nigeria and LMICs. #WorldCancerDay #IAmAndIWill #vaccine,0.6,POSITIVE,POSITIVE,1,"['renew', 'commitment', 'advocating', 'vaccine', 'prevent', 'vaccine']",0.769,"[('keep', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.4019}",0.4019,POSITIVE,0.0,POSITIVE,0.9806,POSITIVE
234,1353379107761885186,2021-01-24 21:58:18,"The #COVID19 Dashboard has now been updated: On Sunday 24 January 2021, 30,004 new cases and 610 deaths within 28 days of a positive test were reported across the UK. A total of 6,353,321 people have now received the first dose of a #vaccine.",0.2,POSITIVE,POSITIVE,1,"['covid', 'updated', 'sunday', 'new', 'death', 'within', 'positive', 'test', 'report', 'tote', 'dose', 'vaccine']",0.769,"[('dashboard', 'POSITIVE'), ('january', 'POSITIVE'), ('first', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.5574}",0.5574,POSITIVE,0.1534090909090909,POSITIVE,-0.875,NEGATIVE
235,1354931043502067725,2021-01-29 4:45:08,Im so proud of our <USER> nurses for giving vaccine shots to special ed (self contained) classroom teachers today. Their calm &amp; reassuring words helped everyone! <USER> <USER> #COVID #Vaccine <USER>,1.3,POSITIVE,POSITIVE,1,"['proud', 'giving', 'vaccine', 'special', 'contained', 'teach', 'calm', 'reassuring', 'helped', 'covid', 'vaccine']",0.769,"[('words', 'POSITIVE'), ('classroom', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.915}",0.915,POSITIVE,0.5107142857142858,POSITIVE,0.9937,POSITIVE
236,1365558160170356737,2021-02-27 12:33:30,"Off to Old Trafford for the first time in aaaaages today, not for the footy though, for #vaccine training with <USER> <EMOJI:raising_hands><EMOJI:raising_hands>",1.0,POSITIVE,POSITIVE,1,"['old', 'time', 'vaccine', 'training']",0.8740000000000001,"[('first', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.175,POSITIVE,0.997,POSITIVE
237,1359937765492809731,2021-02-12 0:20:04,"Good news against #covid19: and approve #SputnikV #vaccine under emergency use; will soon start vaccination with <USER> Research Centre ""Vector"" sends its #EpiVacCorona vaccine Phase I-II trial results to foreign scientific journals. #StaySafe #StopCovid19",1.1,POSITIVE,NEGATIVE,0,"['good news', 'against', 'covid', 'approve', 'vaccine', 'emergency', 'vaccine', 'research', 'vector', 'vaccine', 'phase', 'trial', 'journal']",-0.66,"[('start', 'POSITIVE'), ('with', 'POSITIVE'), ('centre', 'POSITIVE'), ('epivaccorona', 'POSITIVE'), ('scientific', 'POSITIVE')]","{'neg': 0.069, 'neu': 0.853, 'pos': 0.077, 'compound': 0.0772}",0.0772,POSITIVE,0.2875,POSITIVE,0.9725,POSITIVE
238,1373424176241999874,2021-03-21 5:30:15,"Fully vaccinated? You still need to wear a mask in public. Some guidance has changed, though. #USCG #CombatCOVID #Vaccine",0.2,POSITIVE,POSITIVE,1,"['vaccine', 'wear', 'mask', 'guidance', 'vaccine']",0.769,"('pub', 'POSITIVE')","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.8729,NEGATIVE
239,1363160454072332291,2021-02-20 21:45:53,"Targets scorecards <EMOJI:direct_hit> on 20 February Based on 7-day 1st doses average (384,374): <EMOJI:white_heavy_check_mark>32M by 15 Apr (17 days early on 29/03) <EMOJI:white_heavy_check_mark>53M by Sept (121 days early on 23/05) Target scorecards to be updated this weekend . Stay tuned! <EMOJI:hugging_face> #vaccine #COVIDVaccine",0.2,POSITIVE,POSITIVE,1,"['stay tuned', 'early on', 'targets', 'scorecards', 'dose', 'average', 'target', 'scorecards', 'updated', 'weekend', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.025000000000000005,POSITIVE,-0.9968,NEGATIVE
240,1352598589726470145,2021-01-22 18:16:48,A Friday lunchtime well spent catching up with Kellie from DCYPPP and <USER> from <USER> Watch this space for a video from Kellie about her thoughts on #lockdown and the #vaccine,0.2,POSITIVE,POSITIVE,1,"['catching', 'space', 'vaccine']",0.769,"[('spenta', 'POSITIVE'), ('watch', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2732}",0.2732,POSITIVE,0.25,POSITIVE,0.9515,POSITIVE
241,1354544466263224324,2021-01-28 3:09:01,#RVF great news: 'New #vaccine against #RiftValleyFever is safe and effective in pregnant sheep' #Wageningen Bioveterinary Research (WBVR) <USER> <USER> <USER> <USER> #OneHealth via <USER>,1.6,POSITIVE,NEGATIVE,0,"['great', 'new', 'new', 'vaccine', 'against', 'safe', 'effective', 'pregnant', 'research', 'via']",-0.778,"[('riftvalleyfever', 'POSITIVE'), ('SADNESS', 'POSITIVE'), ('bioveterinary', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8779}",0.8779,POSITIVE,0.473939393939394,POSITIVE,0.9966,POSITIVE
242,1371549857891164165,2021-03-16 1:22:22,"The suspension of #OxfordAstraZeneca's #vaccine in Italy and other European countries is a monstrous mistake. In fact, there is no proven causal link between the clots and the vaccine. The suspension is certain to cause many deaths that could have been prevented. #COVID19",-1.4,NEGATIVE,NEGATIVE,1,"['causal link', 'suspension', 'vaccine', 'european', 'monstrous', 'mistake', 'clot', 'vaccine', 'suspension', 'certa', 'cause', 'death', 'prevent', 'covid']",-0.821,"[('countries', 'POSITIVE'), ('countries', 'NEGATIVE'), ('there', 'NEGATIVE'), ('between', 'NEGATIVE')]","{'neg': 0.1, 'neu': 0.83, 'pos': 0.07, 'compound': -0.34}",-0.34,NEGATIVE,0.14732142857142858,POSITIVE,-1.0,NEGATIVE
243,1356561182904119299,2021-02-02 16:42:44,"Has anyone whos had the #vaccine felt flu symptoms or similar from it? Quite a few people from my work have had it &amp; felt rather poorly after, enough to call in sick. I have mine tomorrow &amp; already feel not great so am hoping I dont get knocked on my arse from it. <EMOJI:face_with_stuck-out_tongue_&_closed_eyes><EMOJI:smiling_face_with_open_mouth_&_closed_eyes><EMOJI:upside-down_face>",-0.7,NEGATIVE,NEGATIVE,1,"['flu symptom', 'all in', 'vaccine', 'work', 'poorly', 'sick', 'great', 'hope', 'arse']",-0.773,"[('from', 'POSITIVE'), ('rather', 'NEGATIVE'), ('feel', 'NEGATIVE')]","{'neg': 0.153, 'neu': 0.796, 'pos': 0.051, 'compound': -0.7283}",-0.7283,NEGATIVE,-0.28571428571428575,NEGATIVE,-1.0,NEGATIVE
244,1345136254535540738,2021-01-02 4:04:09,"Turns out, lots of people talked a good game until it was their turn to roll up a sleeve and take an experimental, non-FDA approved #vaccine for a virus against which they have excellent odds, especially given #EarlyTreatment options. Who couldve guessed? #FactsNotFear #COVID19",-1.1,NEGATIVE,NEGATIVE,1,"['good', 'game', 'turn', 'roll', 'take', 'experiment', 'approved', 'vaccine', 'virus', 'against', 'excellent', 'covid']",-0.821,"[('tile', 'NEGATIVE'), ('they', 'POSITIVE'), ('people', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.8555}",0.8555,POSITIVE,0.27999999999999997,POSITIVE,-0.5413,NEGATIVE
245,1348552435657179141,2021-01-11 14:18:50,"A day after Bharat Biotech said a Bhopal gas tragedy victim's death who participated in clinical trials was 'unrelated' to vaccine, this has opened up a Pandora's box on ethics and legal issues surrounding clinical trials #COVID19 #vaccine",-1.7,NEGATIVE,POSITIVE,0,"['gas', 'tragedy', 'victim', 'death', 'participate', 'clinical', 'trial', 'unrelated', 'vaccine', 'open', 'pandora', 'ethic', 'legal', 'issues', 'clinical', 'trial', 'covid', 'vaccine']",0.769,"[('trial', 'POSITIVE'), ('trial', 'NEGATIVE'), ('bhopal', 'POSITIVE'), ('surrounding', 'POSITIVE')]","{'neg': 0.199, 'neu': 0.766, 'pos': 0.036, 'compound': -0.8316}",-0.8316,NEGATIVE,0.0625,POSITIVE,-0.9709,NEGATIVE
246,1376552473498947588,2021-03-29 20:40:59,"No #trade, no vaccines! <USER> <USER> #vaccine <EMOJI:syringe> alone requires 280 components from multiple countries. Much needed reality check re shrinking #supplychains <EMOJI:backhand_index_pointing_right> Check out <USER> Hub on #COVID #vaccine challenge: <EMOJI:backhand_index_pointing_right>",-0.3,NEGATIVE,POSITIVE,0,"['trade', 'vaccine', 'vaccine', 'alone', 'needed', 'reality', 'check', 'check', 'covid', 'vaccine', 'challenge']",0.823,"[('SADNESS', 'POSITIVE'), ('from', 'POSITIVE'), ('much', 'POSITIVE'), ('upplychains', 'POSITIVE')]","{'neg': 0.186, 'neu': 0.778, 'pos': 0.036, 'compound': -0.6588}",-0.6588,NEGATIVE,0.1,POSITIVE,-0.8844,NEGATIVE
247,1363474433999056901,2021-02-21 18:33:31,"1. This is not an example of a vaccine that turned out, ten years later, to cause infertility. So if this is your reason for declining the #COVID19 #vaccine, then you should know that. 9/",-0.8,NEGATIVE,POSITIVE,0,"['example', 'vaccine', 'late', 'cause', 'infertility', 'reason', 'covid', 'vaccine', 'know']",0.7090000000000001,"[('then', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-1.0,NEGATIVE
248,1360406838928412672,2021-02-13 7:24:00,"When doctors got sore arms, fatigue, muscle aches or fevers after their Covid-19 vaccine, they celebrated. Read more about why doctors are happy to get symptoms from the Covid-19 vaccine in my article for <USER> #vaccine #COVID19 #SoMeDocs #MedTwitter",0.9,POSITIVE,NEGATIVE,0,"['sore arm', 'fatigue', 'muscle', 'ache', 'fever', 'covid', 'vaccine', 'celebrated', 'happy', 'covid', 'vaccine', 'vaccine', 'covid']",-0.74,"[('doctors', 'POSITIVE'), ('they', 'POSITIVE'), ('NEGs', 'NEGATIVE'), ('after', 'NEGATIVE'), ('from', 'NEGATIVE')]","{'neg': 0.136, 'neu': 0.71, 'pos': 0.154, 'compound': 0.4404}",0.4404,POSITIVE,0.5499999999999999,POSITIVE,0.9919,POSITIVE
249,1355087625330241537,2021-01-29 15:07:20,"An update on Covid and vaccines in our area this week. Please continue to reduce contacts and travel and wear a mask. If you have any symptoms, stay home and contact your GP<EMOJI:thumbs_up> In-depth info available here<EMOJI:right_arrow> #COVID19 #vaccine",-0.3,NEGATIVE,POSITIVE,0,"['in depth', 'update', 'covid', 'vaccine', 'continue', 'reduce', 'travel', 'wear', 'mask', 'stay', 'home', 'info', 'available', 'covid', 'vaccine']",0.769,"[('please', 'POSITIVE'), ('symptoms', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3182}",0.3182,POSITIVE,0.4,POSITIVE,-0.988,NEGATIVE
250,1372237281172553733,2021-03-17 22:53:57,"Anyone else trying to fathom EU attitude to AZ #vaccine - v reluctant to use it and also cross they can't get more - reminded of Woody Allen line at start of Annie Hall: Two oldies at a resort - 'The food here is terrible, and the portions are too small'.",-0.9,NEGATIVE,NEGATIVE,1,"['remind of', 'too small', 'fathom', 'attitude', 'vaccine', 'reluctant', 'oldie', 'resort', 'food', 'terrible', 'portion']",-0.898,"('food', 'POSITIVE')","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.6249}",-0.6249,NEGATIVE,-0.1875,NEGATIVE,-0.9997,NEGATIVE
251,1359408528058908674,2021-02-10 13:17:04,Please take a moment to watch this short film from Scottish interfaith leaders about the importance of the #Covid #vaccine. #StaySafe #GetVaccinated,1.0,POSITIVE,NEGATIVE,0,"['to watch', 'take', 'short', 'leader', 'importance', 'covid', 'vaccine']",-0.66,"[('moment', 'POSITIVE'), ('about', 'POSITIVE'), ('please', 'NEGATIVE'), ('interfaith', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5859}",0.5859,POSITIVE,0.0,POSITIVE,0.9927,POSITIVE
252,1361315343575224320,2021-02-15 19:34:04,Some very promising news from the future... Ill take it. Israeli study finds 94% drop in symptomatic COVID-19 cases with Pfizer vaccine | Article [AMP] | Reuters #COVID19 #vaccine,1.6,POSITIVE,POSITIVE,1,"['promising new', 'take', 'study', 'drop', 'symptomatic', 'covid', 'vaccine', 'reuter', 'covid', 'vaccine']",0.769,"[('israeli', 'POSITIVE'), ('pfizer', 'POSITIVE'), ('finds', 'NEGATIVE')]","{'neg': 0.154, 'neu': 0.753, 'pos': 0.094, 'compound': -0.228}",-0.228,NEGATIVE,-0.08,NEGATIVE,-0.9999,NEGATIVE
253,1364615594230833153,2021-02-24 22:08:05,In <USER> presser Zeints just said that <USER> promises to deliver 20M new doses #COVID19 #vaccine over next 4 weeks + 200M by the end of May. The J&amp;J vax is likely to be approved this week -- bringing more on board soon.,0.8,POSITIVE,NEGATIVE,0,"['presser', 'promise', 'deliver', 'new', 'dose', 'covid', 'vaccine', 'end', 'vax', 'approved', 'bringing', 'board']",-0.911,"[('said', 'POSITIVE'), ('like', 'POSITIVE'), ('week', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6597}",0.6597,POSITIVE,0.1590909090909091,POSITIVE,0.9642,POSITIVE
254,1344971818428489733,2021-01-01 17:10:44,The Pfizer-BioNTech coronavirus vaccine has been approved for emergency use by the World Health Organisation. It means it could now become available for some of the world's poorer nations. Over a million doses have been issued worldwide. #Covid19 #Vaccine,1.0,POSITIVE,POSITIVE,1,"['coronavirus', 'vaccine', 'approved', 'emergency', 'health', 'organise', 'meane', 'available', 'poorer', 'nations', 'dose', 'worldwide', 'covid', 'vaccine']",0.769,"[('vaccine', 'POSITIVE'), ('world', 'POSITIVE'), ('become', 'POSITIVE'), ('issued', 'POSITIVE'), ('biontech', 'NEGATIVE'), ('world', 'NEGATIVE'), ('mill', 'NEGATIVE')]","{'neg': 0.119, 'neu': 0.816, 'pos': 0.065, 'compound': -0.3182}",-0.3182,NEGATIVE,0.4,POSITIVE,0.9998,POSITIVE
255,1348701170756423681,2021-01-12 0:09:51,"A national coordinating committee has been established which includes various government departments, stakeholders such as business, Labour and the community to oversee the distribution of the vaccine. #Ramaphosa #lockdown #Vaccine",0.8,POSITIVE,POSITIVE,1,"['coordinating committee', 'include', 'govern', 'department', 'stakeholder', 'community', 'oversee', 'distribution', 'vaccine', 'vaccine']",0.769,"[('established', 'POSITIVE'), ('national', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.8838,NEGATIVE
256,1372852828918648835,2021-03-19 15:39:55,"Four days later, Italy is distributing #AstraZeneca again. By my calculations, around 220,000 fewer Italians are vaccinated today because of this overly-cautious delay, and I bet opinion polls will show an erosion of confidence in the #vaccine rollout. #coronavirus #GovernoDraghi",-0.4,NEGATIVE,NEGATIVE,1,"['late', 'distribute', 'calculations', 'fewer', 'vaccine', 'cautious', 'delay', 'show', 'erosion', 'confidence', 'vaccine', 'rollout', 'coronavirus']",-0.833,"[('italiana', 'POSITIVE'), ('polls', 'POSITIVE'), ('around', 'NEGATIVE')]","{'neg': 0.054, 'neu': 0.869, 'pos': 0.077, 'compound': 0.25}",0.25,POSITIVE,0.0,POSITIVE,-0.9999,NEGATIVE
257,1353197126503677953,2021-01-24 9:55:10,"#Exclusive | 'Brazil also as religious as India,' Brazil's Envoy to India, Ambassador Andr Aranha Correa do Lago on Sanjivani booti illustration. | <USER> #vaccine #Brazil #ITVideo",0.6,POSITIVE,POSITIVE,1,"['exclusive', 'illustrate', 'vaccine']",0.769,"[('booty', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,0.5612,POSITIVE
258,1346918232750485505,2021-01-07 2:05:05,"""It's going to be a good year!"" Dr. Robert Gabor, RVH Emergency physician comments on how this #vaccine will protect himself, his family and the patients he cares for. But most of all he is doing his part to help curb the number of #COVID19 cases in our region.",1.2,POSITIVE,NEGATIVE,0,"['good', 'gab', 'emergency', 'physician', 'comment', 'vaccine', 'protect', 'family', 'care', 'help', 'curb', 'covid']",-0.821,"[('going', 'POSITIVE'), ('doing', 'POSITIVE')]","{'neg': 0.033, 'neu': 0.766, 'pos': 0.201, 'compound': 0.8043}",0.8043,POSITIVE,0.6875,POSITIVE,0.9995,POSITIVE
259,1350317091006554114,2021-01-16 11:10:56,"#India rocks, political will of <USER> #CovidVaccine is a testimony to our scientists' talent &amp; skills.Normally, it takes many years to make a #vaccine but in such a short span of time, not one, but two '#MadeIndia' vaccines are ready. #IndiaFightsCorona <USER>",1.8,POSITIVE,POSITIVE,1,"['rocks', 'political', 'testimony', 'talent', 'skill', 'normal', 'make', 'vaccine', 'short', 'time', 'vaccine', 'ready']",0.8270000000000001,"[('covidvaccine', 'POSITIVE'), ('covidPOS', 'NEGATIVE'), ('india', 'POSITIVE'), ('scientists', 'POSITIVE'), ('madeindia', 'POSITIVE'), ('such', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.631}",0.631,POSITIVE,0.13999999999999999,POSITIVE,0.9971,POSITIVE
260,1373887066262663170,2021-03-22 12:09:36,Good morning. Another week closer to golf. At the hospital today Pfeizer training ! <EMOJI:syringe><EMOJI:syringe><EMOJI:syringe><EMOJI:syringe> <EMOJI:flushed_face><EMOJI:flushed_face><EMOJI:flushed_face>Have a good day. #vaccinated #vaccine,0.8,POSITIVE,POSITIVE,1,"['good morning', 'closer', 'golf', 'hospital', 'training', 'good', 'vaccine', 'vaccine']",0.769,"[('week', 'POSITIVE'), ('pfeizer', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7263}",0.7263,POSITIVE,0.7875,POSITIVE,0.9992,POSITIVE
261,1365059721141628933,2021-02-26 3:32:53,I was the last in line for my vaccine. Please get yours if you can. #vaccine,0.5,POSITIVE,POSITIVE,1,"['last', 'vaccine', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3182}",0.3182,POSITIVE,0.0,POSITIVE,0.7026,POSITIVE
262,1354288283963035649,2021-01-27 10:11:03,Really pleased to have the opportunity to work with <USER> <USER> colleague Dr. Nadine Kronfli on her new <USER> funded study to reduce #COVID19 #vaccine hesitancy among incarcerated people in Canada - such critical and timely research!,1.3,POSITIVE,POSITIVE,1,"['pleased', 'work', 'colleague', 'new', 'study', 'reduce', 'covid', 'vaccine', 'hesitancy', 'incarcerated', 'critical', 'timely', 'research']",0.8320000000000001,"[('with', 'POSITIVE'), ('funded', 'POSITIVE'), ('among', 'NEGATIVE'), ('such', 'NEGATIVE')]","{'neg': 0.099, 'neu': 0.753, 'pos': 0.148, 'compound': 0.474}",0.474,POSITIVE,0.1590909090909091,POSITIVE,0.9991,POSITIVE
263,1357287020717109251,2021-02-04 16:46:57,"Great interview <USER> re global #vaccine access: ""We have been raising alarm bells"" about planning around vaccine supply and that we were ""likely not to have cooperation from #Pharma. Yes, entirely predictable and still unethical. H/t <USER>",-0.6,NEGATIVE,NEGATIVE,1,"['great', 'vaccine', 'raising', 'alarm', 'vaccine', 'supply', 'cooperation', 'yes', 'predictable', 'unethical']",-0.898,"('plan', 'NEGATIVE')","{'neg': 0.125, 'neu': 0.725, 'pos': 0.149, 'compound': 0.2732}",0.2732,POSITIVE,0.15000000000000002,POSITIVE,0.7983,POSITIVE
264,1346211940989890560,2021-01-05 3:18:32,You may or may not approve of the #COVID19 #vaccine But I find it reassuring that the U.K. has procured and vaccinated more doses than the whole of the EU put together. Despite #Brexit,0.6,POSITIVE,POSITIVE,1,"['approve', 'covid', 'vaccine', 'reassuring', 'vaccine', 'dose', 'together']",0.809,"[('find', 'POSITIVE'), ('maya', 'NEGATIVE'), ('more', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.5499}",0.5499,POSITIVE,0.35,POSITIVE,0.9366,POSITIVE
265,1358336076881010696,2021-02-07 14:15:32,"Only 46% of 1,800 ppl aged 80 and over in #Pakistani community in #Bradford have been vaccinated. 23% have refused vaccine. Reasons for this - *Lack of confidence in #vaccine *Mistrust in govt/NHS *Mistrust in mainstream media *#Misinformation",-0.6,NEGATIVE,NEGATIVE,1,"['community', 'vaccine', 'refused', 'vaccine', 'confidence', 'vaccine', 'mistrust', 'mistrust', 'misinformation']",-0.512,"[('akistani', 'POSITIVE'), ('bradford', 'POSITIVE')]","{'neg': 0.054, 'neu': 0.864, 'pos': 0.081, 'compound': 0.2732}",0.2732,POSITIVE,-0.05,NEGATIVE,-1.0,NEGATIVE
266,1352772782963220485,2021-01-23 5:48:59,#NJ #COVID19 #vaccine Updated the County vaccines graph for a more true estimate of the % of population that have received the 1st and second dose. Only Cape May has reached 1% of their population that have received both doses.,-1.0,NEGATIVE,NEGATIVE,1,"['covid', 'vaccine', 'updated', 'vaccine', 'graph', 'true', 'estimate', 'population', 'dose', 'cape', 'reached', 'population', 'dose']",-0.8220000000000001,"[('maya', 'POSITIVE'), ('county', 'POSITIVE'), ('more', 'POSITIVE'), ('only', 'POSITIVE'), ('second', 'NEGATIVE'), ('both', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.5413}",0.5413,POSITIVE,0.2125,POSITIVE,-0.9386,NEGATIVE
267,1363705711054622726,2021-02-22 9:52:32,"Morrison gets the #COVID19 #vaccine and the #Left trend #ScottytheQueueJumper. If he didn't get it, they'd probably be trending something like #ScottyTheAntiVaxxer. They'll persecute those they hate no matter what. #auspol #COVIDVaccine",-1.1,NEGATIVE,NEGATIVE,1,"['covid', 'vaccine', 'probable', 'trending', 'persecute', 'hate']",-0.7440000000000001,"[('they', 'NEGATIVE')]","{'neg': 0.227, 'neu': 0.682, 'pos': 0.091, 'compound': -0.7506}",-0.7506,NEGATIVE,-0.4,NEGATIVE,-0.9682,NEGATIVE
268,1374079709898698755,2021-03-23 0:55:06,Got my 1st #vaccine Pfizer shot today yay! One step closer to protecting myself even more during Covid. 2nd shot is April 13. <EMOJI:syringe><EMOJI:folded_hands><EMOJI:light_skin_tone> Thanks to those who have gotten or will get their vaccine shots to help stop the spread of #COVID19 <EMOJI:clapping_hands><EMOJI:medium-light_skin_tone>,1.5,POSITIVE,NEGATIVE,0,"['step closer', 'vaccine', 'yay', 'covid', 'thanks', 'vaccine', 'help', 'stop', 'spread', 'covid']",-0.821,"[('today', 'POSITIVE'), ('during', 'NEGATIVE')]","{'neg': 0.043, 'neu': 0.777, 'pos': 0.18, 'compound': 0.7959}",0.7959,POSITIVE,0.2333333333333333,POSITIVE,0.9994,POSITIVE
269,1370397332274089991,2021-03-12 21:02:39,Remember when excitement over shots was Friday night at the bar? #vaccine #VaccineRollout #Ontario,1.0,POSITIVE,NEGATIVE,0,"['friday night', 'remember', 'excite', 'bar', 'vaccine']",-0.66,"('bar', 'NEGATIVE')","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.4939,POSITIVE,0.0,POSITIVE,-0.7748,NEGATIVE
270,1366164739286573058,2021-03-01 4:43:50,"Jamaican sprinter Yohan Blake: ""I'd prefer to miss the Olympics than take covid vaccine"" #Tokyo2020 #Vaccine",-0.8,NEGATIVE,NEGATIVE,1,"['sprinter', 'prefer', 'olympic', 'take', 'covid', 'vaccine', 'vaccine']",-0.715,"[('jamaican', 'POSITIVE'), ('miss', 'POSITIVE'), ('SADNESS', 'POSITIVE'), ('than', 'NEGATIVE')]","{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.1531}",-0.1531,NEGATIVE,0.0,POSITIVE,-0.9403,NEGATIVE
271,1349984809439911941,2021-01-15 13:10:34,Attn: #BAME communities Please have the #vaccine Only 57% uptake acc to <USER> <USER> <USER> <USER> <USER> Coronavirus: Fake news 'causing ethnic minorities to reject Covid jab' - BBC News,-0.5,NEGATIVE,NEGATIVE,1,"['fake news', 'community', 'uptake', 'causing', 'minority', 'reject', 'covid']",-0.825,"[('only', 'POSITIVE'), ('SADNESS', 'NEGATIVE')]","{'neg': 0.17, 'neu': 0.762, 'pos': 0.067, 'compound': -0.5423}",-0.5423,NEGATIVE,-0.25,NEGATIVE,-1.0,NEGATIVE
272,1351202203856490498,2021-01-18 21:48:04,<EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down> Over 4 million people have now received the 1st dose of a COVID-19 #vaccine across the U.K.,0.7,POSITIVE,POSITIVE,1,"['dose', 'covid', 'vaccine']",0.769,No aspects found,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.9727,NEGATIVE
273,1358726616273145858,2021-02-08 16:07:23,Why Canada PM Justin Trudeau won't call PM Narendra Modi for Covid vaccine <EMOJI:black_small_square>This is on the heels of a second wave of infection in the country #vaccine,-1.2,NEGATIVE,POSITIVE,0,"['on heels', 'trudeau', 'call', 'covid', 'vaccine', 'infection', 'vaccine']",0.769,"[('vaccine', 'POSITIVE'), ('justa', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.9651,NEGATIVE
274,1351667005980610563,2021-01-20 4:35:01,"A higher than usual number of people have what appear to be #AllergicReactions to one batch of the #Moderna #Vaccine, up to 9 at a community clinic. Its enough to prompt the #CA health department to ask clinics to stop doses from that batch of vaccines.",-1.2,NEGATIVE,POSITIVE,0,"['higher', 'appear', 'batch', 'vaccine', 'community', 'clinic', 'prompt', 'health', 'department', 'ask', 'clinic', 'stop', 'dose', 'batch', 'vaccine']",0.893,"[('what', 'NEGATIVE'), ('from', 'NEGATIVE')]","{'neg': 0.049, 'neu': 0.921, 'pos': 0.029, 'compound': -0.2263}",-0.2263,NEGATIVE,0.0,POSITIVE,0.9054,POSITIVE
